,薬効分類名称,一般名,剤形,総計(処方数量),男_0～4歳,男_5～9歳,男_10～14歳,男_15～19歳,男_20～24歳,男_25～29歳,男_30～34歳,男_35～39歳,男_40～44歳,男_45～49歳,男_50～54歳,男_55～59歳,男_60～64歳,男_65～69歳,男_70～74歳,男_75～79歳,男_80～84歳,男_85～89歳,男_90～94歳,男_95～99歳,男_100歳以上,女_0～4歳,女_5～9歳,女_10～14歳,女_15～19歳,女_20～24歳,女_25～29歳,女_30～34歳,女_35～39歳,女_40～44歳,女_45～49歳,女_50～54歳,女_55～59歳,女_60～64歳,女_65～69歳,女_70～74歳,女_75～79歳,女_80～84歳,女_85～89歳,女_90～94歳,女_95～99歳,女_100歳以上
2631,副腎ホルモン剤,メチルプレドニゾロン,錠剤,14539773.0,10134.0,25020.0,43094.0,78180.0,117600.0,167501.0,219832.0,319265.0,418887.0,602169.0,709650.0,621228.0,616220.0,635853.0,697750.0,529208.0,351212.0,154513.0,46959.0,5158.0,0.0,8529.0,17383.0,35574.0,62091.0,107483.0,164881.0,210204.0,316270.0,479739.0,654408.0,831007.0,762169.0,780887.0,791114.0,968606.0,781084.0,629895.0,380313.0,151891.0,23221.0,0.0
1346,ビタミンＢ剤（ビタミンＢ１剤を除く。）,ニコチン酸アミド,散剤・顆粒剤,14520722.0,0.0,3996.0,13375.0,42742.0,31189.0,30123.0,38008.0,50429.0,75341.0,157800.0,240044.0,323289.0,375584.0,615053.0,957720.0,1122359.0,1090048.0,811516.0,421282.0,91450.0,4760.0,0.0,3192.0,17543.0,38750.0,53154.0,63573.0,76544.0,114244.0,187933.0,248252.0,370108.0,366634.0,414421.0,519486.0,828929.0,886585.0,1073639.0,1246636.0,1007063.0,419589.0,81175.0
2144,他に分類されない代謝性医薬品,タクロリムス水和物,錠剤,14485725.0,0.0,3057.0,13050.0,11722.0,24300.0,32440.0,31150.0,52248.0,94778.0,148033.0,245344.0,276613.0,363421.0,426094.0,635897.0,523979.0,388873.0,155972.0,43902.0,2881.0,0.0,0.0,4831.0,14580.0,39906.0,102051.0,183443.0,291054.0,363515.0,430379.0,669504.0,868215.0,904871.0,989991.0,1171196.0,1548235.0,1419948.0,1146647.0,599991.0,179301.0,19297.0,0.0
2325,催眠鎮静剤，抗不安剤,※未登録：エスゾピクロン錠１ｍｇ「トーワ」,錠剤,14438255.0,0.0,0.0,5242.0,32702.0,107524.0,180785.0,222663.0,260502.0,330229.0,420607.0,485667.0,447429.0,393751.0,377183.0,508021.0,557203.0,592505.0,412633.0,196427.0,40800.0,2861.0,0.0,0.0,8062.0,90663.0,192173.0,311866.0,344710.0,391340.0,403015.0,516861.0,553218.0,513917.0,484092.0,457585.0,695953.0,915296.0,1074985.0,1005210.0,653322.0,222067.0,26399.0
6638,鎮痛，鎮痒，収斂，消炎剤,※未登録：ロキソプロフェンＮａテープ１００ｍｇ「ラクール」　１０×１４ｃｍ,軟膏・クリーム・外用液,14433508.0,0.0,5537.0,42798.0,49894.0,25810.0,37166.0,57420.0,89728.0,130030.0,200110.0,318529.0,359070.0,458707.0,581395.0,896346.0,983686.0,834747.0,462716.0,168624.0,29728.0,3108.0,0.0,3866.0,28673.0,33436.0,23953.0,36673.0,59310.0,90243.0,141802.0,230694.0,334745.0,382412.0,509858.0,738209.0,1250669.0,1608226.0,1568238.0,1047775.0,469676.0,122923.0,9611.0
2809,合成抗菌剤,ラスクフロキサシン塩酸塩,錠剤,14364215.0,0.0,0.0,18678.0,361538.0,402420.0,493373.0,668432.0,755777.0,657255.0,547091.0,442000.0,344101.0,306040.0,286147.0,305193.0,258314.0,196489.0,122549.0,54926.0,14384.0,1450.0,0.0,0.0,12229.0,273597.0,574199.0,718757.0,903093.0,1047291.0,918699.0,708181.0,586017.0,492094.0,458559.0,374288.0,331115.0,249325.0,193575.0,144374.0,91780.0,36516.0,5594.0
392,その他の中枢神経系用薬,メラトニン,散剤・顆粒剤,14331657.0,583361.0,2813340.0,3876232.0,1246369.0,131301.0,47699.0,16510.0,10751.0,3952.0,3356.0,3799.0,0.0,0.0,0.0,0.0,0.0,1080.0,0.0,0.0,0.0,0.0,319042.0,1380819.0,2513097.0,1184392.0,86807.0,36395.0,14948.0,13414.0,8873.0,7761.0,5648.0,3686.0,1540.0,0.0,0.0,0.0,1304.0,1676.0,0.0,0.0,0.0
1751,主としてグラム陽性・陰性菌に作用するもの,ホスホマイシンカルシウム水和物,錠剤,14302365.0,1026.0,160072.0,517636.0,489175.0,570392.0,552924.0,481092.0,430599.0,375195.0,395422.0,374189.0,326696.0,291188.0,262335.0,315583.0,311316.0,254651.0,184595.0,79924.0,18010.0,0.0,0.0,110168.0,331633.0,372815.0,607718.0,624484.0,550678.0,512968.0,453616.0,449043.0,484440.0,464952.0,424566.0,394393.0,506548.0,520870.0,462061.0,363201.0,188699.0,60710.0,6823.0
3486,抗ヒスタミン剤,※未登録：シプロヘプタジン塩酸塩シロップ０．０４％「ＮＩＧ」,液剤・シロップ剤,14300289.0,5567493.0,1512912.0,164019.0,20834.0,10614.0,6415.0,10231.0,7522.0,5671.0,7846.0,11326.0,9108.0,15767.0,7845.0,11691.0,18357.0,14240.0,5975.0,0.0,0.0,0.0,5025755.0,1459800.0,144437.0,16101.0,8441.0,5852.0,9696.0,11594.0,16723.0,11509.0,15129.0,26804.0,12493.0,14196.0,21074.0,18534.0,19334.0,20572.0,11886.0,2407.0,3102.0
2301,健胃消化剤,ジアスターゼ・生薬配合剤,散剤・顆粒剤,14245909.0,0.0,0.0,2082.0,9719.0,13911.0,30104.0,24367.0,49503.0,94489.0,191293.0,266855.0,349531.0,465355.0,593116.0,896449.0,1005086.0,890389.0,593842.0,266699.0,46585.0,5013.0,0.0,0.0,4199.0,8339.0,18246.0,35503.0,35490.0,74759.0,122145.0,184981.0,278677.0,374753.0,457337.0,650114.0,1119898.0,1412894.0,1490511.0,1270357.0,664133.0,189228.0,25788.0
6724,鎮痛，鎮痒，収斂，消炎剤,ベタメタゾン吉草酸エステル,点眼・点耳・点鼻剤,14206457.0,492089.0,494551.0,576649.0,446117.0,302580.0,303758.0,318173.0,357220.0,391784.0,405724.0,386182.0,372039.0,378337.0,447020.0,654808.0,700513.0,629849.0,352415.0,137322.0,31276.0,3217.0,354494.0,413233.0,483357.0,257080.0,158343.0,178906.0,194007.0,233284.0,285471.0,340471.0,366736.0,314217.0,287374.0,276474.0,372500.0,428122.0,437152.0,350932.0,207002.0,71955.0,11975.0
2407,催眠鎮静剤，抗不安剤,クアゼパム,錠剤,14180308.0,0.0,0.0,0.0,3510.0,38136.0,100604.0,170833.0,321412.0,553773.0,864140.0,1124517.0,1038280.0,797258.0,583587.0,519278.0,335603.0,208118.0,92654.0,24870.0,1026.0,0.0,0.0,0.0,0.0,8539.0,75387.0,160598.0,273546.0,412785.0,615243.0,963674.0,1133269.0,918903.0,740432.0,545319.0,541133.0,411330.0,316418.0,143998.0,51512.0,7144.0,0.0
3809,止血剤,トラネキサム酸,散剤・顆粒剤,14157239.0,2175535.0,3848647.0,609159.0,52576.0,26859.0,26590.0,28871.0,26970.0,22373.0,24222.0,21986.0,20636.0,21940.0,28156.0,25667.0,22895.0,21604.0,15233.0,8213.0,0.0,0.0,1925218.0,3751015.0,598360.0,54642.0,27823.0,33863.0,36902.0,48147.0,65758.0,86865.0,89444.0,78509.0,62529.0,50690.0,56178.0,42617.0,44288.0,32573.0,25156.0,10878.0,2921.0
5510,自律神経剤,ベタネコール塩化物,散剤・顆粒剤,14136510.0,0.0,0.0,0.0,1572.0,6288.0,8200.0,20206.0,33061.0,55955.0,113416.0,183548.0,258656.0,388630.0,611477.0,1188137.0,1665819.0,1820910.0,1332239.0,592141.0,121306.0,9053.0,0.0,0.0,0.0,2350.0,6894.0,13289.0,21105.0,32779.0,59452.0,104480.0,151104.0,165547.0,220055.0,297499.0,546756.0,782731.0,1040418.0,1119149.0,804205.0,308275.0,43835.0
